Statistical profiling result from isolate-0x128008000-42789-v8.log, (7305 ticks, 988 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
      2   66.7%            Function: ^<anonymous> /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:4440:136
      1   33.3%            LazyCompile: *<anonymous> /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-converter/dist/tf-converter.node.js:28966:27
      2    9.5%        Function: ^executeOp$i /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-converter/dist/tf-converter.node.js:26631:28
      2  100.0%          Function: ^<anonymous> /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-converter/dist/tf-converter.node.js:28971:53
      2  100.0%            Function: ^<anonymous> /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:4440:136
      2    9.5%        Function: ^executeOp$1 /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-converter/dist/tf-converter.node.js:28893:28
      2  100.0%          Function: ^<anonymous> /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-converter/dist/tf-converter.node.js:29003:53
      2  100.0%            LazyCompile: *tidy /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:8900:14
      1    4.8%        LazyCompile: *executeOp$i /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-converter/dist/tf-converter.node.js:26631:28
      1  100.0%          Function: ^<anonymous> /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-converter/dist/tf-converter.node.js:28971:53
      1  100.0%            LazyCompile: *tidy /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:8900:14
      1    4.8%        Function: ^executeOp$g /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-converter/dist/tf-converter.node.js:27776:28
      1  100.0%          Function: ^<anonymous> /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-converter/dist/tf-converter.node.js:28975:53
      1  100.0%            Function: ^<anonymous> /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:4440:136
     19   11.3%      t node::fs::Stat(v8::FunctionCallbackInfo<v8::Value> const&)
      7   36.8%        LazyCompile: *NodeJSKernelBackend.executeSingleInput /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-node/dist/nodejs_kernel_backend.js:202:65
      6   85.7%          LazyCompile: *kernelFunc /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-node/dist/kernels/Sigmoid.js:23:26
      6  100.0%            LazyCompile: *kernelFunc /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:4584:35
      1   14.3%          Function: ^kernelFunc /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-node/dist/kernels/Sigmoid.js:23:26
      1  100.0%            Function: ^kernelFunc /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:4584:35
      3   15.8%        LazyCompile: *kernelFunc /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-node/dist/kernels/Add.js:24:26
      2   66.7%          Function: ^kernelFunc /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:4584:35
      2  100.0%            LazyCompile: *Engine.runKernelFunc /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:4546:47
      1   33.3%          LazyCompile: *kernelFunc /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:4584:35
      1  100.0%            LazyCompile: *Engine.runKernelFunc /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:4546:47
      2   10.5%        LazyCompile: *conv2dImpl /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-node/dist/kernels/Conv2D.js:33:20
      2  100.0%          LazyCompile: *kernelFunc /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-node/dist/kernels/FusedConv2D.js:24:26
      1   50.0%            LazyCompile: *kernelFunc /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:4584:35
      1   50.0%            Function: ^kernelFunc /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:4584:35
      2   10.5%        LazyCompile: *Engine.makeTensorFromTensorInfo /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:4760:58
      1   50.0%          LazyCompile: *kernelFunc /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-node/dist/kernels/Add.js:24:26
      1  100.0%            LazyCompile: *kernelFunc /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:4584:35
      1   50.0%          LazyCompile: *NodeJSKernelBackend.executeSingleOutput /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-node/dist/nodejs_kernel_backend.js:213:66
      1  100.0%            Function: ^kernelFunc /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-node/dist/kernels/Multiply.js:24:26
      1    5.3%        LazyCompile: *NodeJSKernelBackend.executeSingleOutput /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-node/dist/nodejs_kernel_backend.js:213:66
      1  100.0%          Function: ^kernelFunc /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-node/dist/kernels/RealDiv.js:24:26
      1  100.0%            Function: ^kernelFunc /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:4584:35
      1    5.3%        Function: ^toTypedArray /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:2886:22
      1  100.0%          Function: ^makeTensor /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:5558:20
      1  100.0%            Function: ^tensor1d /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:20458:18
      1    5.3%        Function: ^registerKernel /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:1457:24
      1  100.0%          Function: ~<anonymous> /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-node/dist/register_all_kernels.js:1:1
      1  100.0%            Function: ^Module._compile node:internal/modules/cjs/loader:1059:37
      1    5.3%        Function: ^getKernel /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:1419:19
      1  100.0%          Function: ^Engine.runKernelFunc /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:4546:47
      1  100.0%            Function: ^Engine.runKernel /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:4502:43
      1    5.3%        Function: ^GraphExecutor.getFrozenTensorIds /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-converter/dist/tf-converter.node.js:29529:59
      1  100.0%          LazyCompile: *<anonymous> /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-converter/dist/tf-converter.node.js:29499:34
      1  100.0%            LazyCompile: *tidy /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:8900:14
     15    8.9%      LazyCompile: *getKernelsForBackend /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:1430:30
     15  100.0%        Function: ^Engine.setupRegisteredKernels /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:4280:56
     15  100.0%          Function: ^<anonymous> /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:4246:47
     15  100.0%            Function: ^step /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:73:18
     12    7.1%      LazyCompile: *getTensor /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-converter/dist/tf-converter.node.js:419:19
      8   66.7%        Function: ^<anonymous> /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-converter/dist/tf-converter.node.js:401:40
      8  100.0%          LazyCompile: *getParamValue /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-converter/dist/tf-converter.node.js:388:23
      5   62.5%            LazyCompile: *fusedConvAndDepthWiseParams /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-converter/dist/tf-converter.node.js:27734:37
      1   12.5%            LazyCompile: *executeOp$5 /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-converter/dist/tf-converter.node.js:28649:28
      1   12.5%            Function: ^fusedConvAndDepthWiseParams /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-converter/dist/tf-converter.node.js:27734:37
      1   12.5%            Function: ^executeOp$5 /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-converter/dist/tf-converter.node.js:28649:28
      4   33.3%        LazyCompile: *getParamValue /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-converter/dist/tf-converter.node.js:388:23
      2   50.0%          LazyCompile: *executeOp$5 /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-converter/dist/tf-converter.node.js:28649:28
      2  100.0%            Function: ^<anonymous> /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-converter/dist/tf-converter.node.js:28995:53
      1   25.0%          Function: ^executeOp$5 /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-converter/dist/tf-converter.node.js:28649:28
      1  100.0%            Function: ^<anonymous> /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-converter/dist/tf-converter.node.js:28995:53
      1   25.0%          Function: ^executeOp$1 /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-converter/dist/tf-converter.node.js:28893:28
      1  100.0%            Function: ^<anonymous> /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-converter/dist/tf-converter.node.js:29003:53
     10    6.0%      Function: ^toTypedArray /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:2886:22
      8   80.0%        Function: ^convertToTensor /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:5408:25
      7   87.5%          Function: ^nonMaxSuppression_ /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:22771:28
      7  100.0%            Function: ^f2 /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:5471:23
      1   12.5%          LazyCompile: ~nonMaxSuppression_ /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:22771:28
      1  100.0%            Function: ^f2 /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:5471:23
      2   20.0%        LazyCompile: *makeTensor /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:5558:20
      2  100.0%          Function: ^tensor1d /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:20458:18
      2  100.0%            Function: ^kernelFunc /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-node/dist/kernels/Reshape.js:24:26
      8    4.8%      LazyCompile: *Engine.makeTensorFromTensorInfo /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:4760:58
      4   50.0%        LazyCompile: *conv2dImpl /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-node/dist/kernels/Conv2D.js:33:20
      3   75.0%          LazyCompile: *kernelFunc /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-node/dist/kernels/FusedConv2D.js:24:26
      2   66.7%            LazyCompile: *kernelFunc /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:4584:35
      1   33.3%            Function: ^kernelFunc /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:4584:35
      1   25.0%          Function: ^kernelFunc /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-node/dist/kernels/FusedConv2D.js:24:26
      1  100.0%            LazyCompile: *kernelFunc /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:4584:35
      2   25.0%        LazyCompile: *NodeJSKernelBackend.executeSingleInput /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-node/dist/nodejs_kernel_backend.js:202:65
      1   50.0%          LazyCompile: *kernelFunc /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-node/dist/kernels/Sigmoid.js:23:26
      1  100.0%            Function: ^kernelFunc /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:4584:35
      1   50.0%          Function: ^kernelFunc /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-node/dist/kernels/Sigmoid.js:23:26
      1  100.0%            LazyCompile: *kernelFunc /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:4584:35
      1   12.5%        LazyCompile: *kernelFunc /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-node/dist/kernels/Multiply.js:24:26
      1  100.0%          Function: ^kernelFunc /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:4584:35
      1  100.0%            LazyCompile: *Engine.runKernelFunc /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:4546:47
      1   12.5%        LazyCompile: *NodeJSKernelBackend.executeSingleOutput /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-node/dist/nodejs_kernel_backend.js:213:66
      1  100.0%          Function: ^<anonymous> /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-node/dist/kernels/StridedSlice.js:33:37
      1  100.0%            LazyCompile: *tidy /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:8900:14
      7    4.2%      LazyCompile: *intersectionOverUnion /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:22959:31
      7  100.0%        LazyCompile: *nonMaxSuppressionImpl_ /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:22878:32
      7  100.0%          Function: ^nonMaxSuppressionV3Impl /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:22868:33
      7  100.0%            Function: ^nonMaxSuppressionV3 /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-backend-cpu/dist/tf-backend-cpu.node.js:7598:29
      5    3.0%      LazyCompile: *NodeJSKernelBackend.executeSingleInput /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-node/dist/nodejs_kernel_backend.js:202:65
      3   60.0%        LazyCompile: *kernelFunc /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-node/dist/kernels/Sigmoid.js:23:26
      3  100.0%          LazyCompile: *kernelFunc /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:4584:35
      3  100.0%            LazyCompile: *Engine.runKernelFunc /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:4546:47
      2   40.0%        Function: ^kernelFunc /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-node/dist/kernels/Sigmoid.js:23:26
      1   50.0%          LazyCompile: *kernelFunc /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:4584:35
      1  100.0%            LazyCompile: *Engine.runKernelFunc /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:4546:47
      1   50.0%          Function: ^kernelFunc /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:4584:35
      1  100.0%            LazyCompile: *Engine.runKernelFunc /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:4546:47
      4    2.4%      Function: ^parseNodeName /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-converter/dist/tf-converter.node.js:460:23
      2   50.0%        Function: ^getTensor /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-converter/dist/tf-converter.node.js:419:19
      2  100.0%          Function: ^getParamValue /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-converter/dist/tf-converter.node.js:388:23
      1   50.0%            Function: ^executeOp$j /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-converter/dist/tf-converter.node.js:26570:28
      1   50.0%            Function: ^executeOp$i /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-converter/dist/tf-converter.node.js:26631:28
      1   25.0%        Function: ^<anonymous> /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-converter/dist/tf-converter.node.js:29904:62
      1  100.0%          t node::fs::Stat(v8::FunctionCallbackInfo<v8::Value> const&)
      1  100.0%            Function: ^GraphExecutor.checkInputs /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-converter/dist/tf-converter.node.js:29902:52
      1   25.0%        Function: ^<anonymous> /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-converter/dist/tf-converter.node.js:29869:46
      1  100.0%          t node::fs::Stat(v8::FunctionCallbackInfo<v8::Value> const&)
      1  100.0%            Function: ^GraphExecutor.checkInputShapeAndType /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-converter/dist/tf-converter.node.js:29867:63
      4    2.4%      Function: ^decode /Users/jon/sites/inference-server/server/node_modules/qs/lib/utils.js:111:23
      3   75.0%        Function: ^parseQueryStringValues /Users/jon/sites/inference-server/server/node_modules/qs/lib/parse.js:51:50
      3  100.0%          Function: ^module.exports /Users/jon/sites/inference-server/server/node_modules/qs/lib/parse.js:239:27
      2   66.7%            Function: ^queryparse /Users/jon/sites/inference-server/server/node_modules/body-parser/lib/types/urlencoded.js:146:30
      1   33.3%            LazyCompile: ~queryparse /Users/jon/sites/inference-server/server/node_modules/body-parser/lib/types/urlencoded.js:146:30
      1   25.0%        LazyCompile: ~parseQueryStringValues /Users/jon/sites/inference-server/server/node_modules/qs/lib/parse.js:51:50
      1  100.0%          Function: ^module.exports /Users/jon/sites/inference-server/server/node_modules/qs/lib/parse.js:239:27
      1  100.0%            LazyCompile: ~queryparse /Users/jon/sites/inference-server/server/node_modules/body-parser/lib/types/urlencoded.js:146:30
      3    1.8%      LazyCompile: *kernelFunc /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-node/dist/kernels/Multiply.js:24:26
      3  100.0%        Function: ^kernelFunc /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:4584:35
      3  100.0%          LazyCompile: *Engine.runKernelFunc /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:4546:47
      2   66.7%            LazyCompile: *mul_ /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-converter/dist/tf-converter.node.js:13077:14
      1   33.3%            LazyCompile: *Engine.runKernel /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:4502:43
      3    1.8%      LazyCompile: *NodeJSKernelBackend.executeSingleOutput /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-node/dist/nodejs_kernel_backend.js:213:66
      1   33.3%        Function: ^kernelFunc /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-node/dist/kernels/Multiply.js:24:26
      1  100.0%          LazyCompile: *kernelFunc /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:4584:35
      1  100.0%            Function: ^<anonymous> /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:4644:120
      1   33.3%        Function: ^kernelFunc /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-node/dist/kernels/Concat.js:24:26
      1  100.0%          Function: ^kernelFunc /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:4584:35
      1  100.0%            LazyCompile: *Engine.runKernelFunc /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:4546:47
      1   33.3%        Function: ^NodeJSKernelBackend.executeSingleInput /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-node/dist/nodejs_kernel_backend.js:202:65
      1  100.0%          Function: ^kernelFunc /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-node/dist/kernels/Sigmoid.js:23:26
      1  100.0%            LazyCompile: *kernelFunc /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:4584:35
      3    1.8%      LazyCompile: *Engine.trackTensor /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:4780:45
      2   66.7%        Function: ^Engine.makeTensor /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:4722:44
      2  100.0%          Function: ^makeTensor /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:5558:20
      1   50.0%            LazyCompile: *tensor1d /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:20458:18
      1   50.0%            Function: ^scalar /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:14649:16
      1   33.3%        LazyCompile: *makeTensor /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:5558:20
      1  100.0%          LazyCompile: *tensor1d /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:20458:18
      1  100.0%            Function: ^kernelFunc /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-node/dist/kernels/ResizeNearestNeighbor.js:24:26
      3    1.8%      LazyCompile: *Engine.endScope /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:4990:42
      1   33.3%        LazyCompile: *tidy /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:8900:14
      1  100.0%          Function: ^<anonymous> /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-converter/dist/tf-converter.node.js:28966:27
      1  100.0%            LazyCompile: *executeOp /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-converter/dist/tf-converter.node.js:28965:19
      1   33.3%        LazyCompile: *<anonymous> /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:4440:88
      1  100.0%          LazyCompile: *Engine.scopedRun /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:4448:43
      1  100.0%            Function: ^Engine.tidy /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:4415:38
      1   33.3%        Function: ^<anonymous> /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:4440:88
      1  100.0%          Function: ^Engine.scopedRun /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:4448:43
      1  100.0%            Function: ^Engine.tidy /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:4415:38
      3    1.8%      Function: ^Engine.setupRegisteredKernels /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:4280:56
      3  100.0%        Function: ^<anonymous> /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:4246:47
      3  100.0%          Function: ^step /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:73:18
      3  100.0%            Function: ^<anonymous> /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:72:40
      2    1.2%      LazyCompile: *nonMaxSuppressionImpl_ /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:22878:32
      2  100.0%        Function: ^nonMaxSuppressionV3Impl /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:22868:33
      2  100.0%          Function: ^nonMaxSuppressionV3 /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-backend-cpu/dist/tf-backend-cpu.node.js:7598:29
      2  100.0%            LazyCompile: *kernelFunc /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:4584:35
      2    1.2%      LazyCompile: *makeTensor /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:5558:20
      1   50.0%        LazyCompile: *tensor1d /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:20458:18
      1  100.0%          Function: ^<anonymous> /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-node/dist/kernels/StridedSlice.js:33:37
      1  100.0%            LazyCompile: *tidy /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:8900:14
      1   50.0%        LazyCompile: *kernelFunc /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-node/dist/kernels/Concat.js:24:26
      1  100.0%          LazyCompile: *kernelFunc /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:4584:35
      1  100.0%            LazyCompile: *Engine.runKernelFunc /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:4546:47
      2    1.2%      LazyCompile: *kernelFunc /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-node/dist/kernels/Concat.js:24:26
      2  100.0%        LazyCompile: *kernelFunc /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:4584:35
      2  100.0%          LazyCompile: *Engine.runKernelFunc /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:4546:47
      2  100.0%            LazyCompile: *Engine.runKernel /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:4502:43
      2    1.2%      LazyCompile: *conv2dImpl /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-node/dist/kernels/Conv2D.js:33:20
      2  100.0%        LazyCompile: *kernelFunc /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-node/dist/kernels/FusedConv2D.js:24:26
      2  100.0%          LazyCompile: *kernelFunc /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:4584:35
      2  100.0%            LazyCompile: *Engine.runKernelFunc /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:4546:47
      2    1.2%      LazyCompile: *Engine.runKernel /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:4502:43
      2  100.0%        Function: ^<anonymous> /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-converter/dist/tf-converter.node.js:23331:52
      2  100.0%          Function: ^forwardFunc /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:5085:40
      2  100.0%            Function: ^<anonymous> /Users/jon/sites/inference-server/server/node_modules/@tensorflow/tfjs-core/dist/tf-core.node.js:4625:43
